TxHash,Age,From,To,Value
0x43f5c554857cb507ae197d18668d46cdebef6bfc7fd3598d9f157d2d066fcb57,Apr-09-2018 11:02:16 AM,0xee006877d764347f3890071ffcb74564bf3dc132,0x17bc58b788808dab201a9a90817ff3c168bf3d61,13.629
0x8463cfff183cb733d3cb355266959b3ed3af83a95501901c129d132f19ca3848,Apr-09-2018 11:02:00 AM,0x9e3422c4a2fbbd563f665cb16f4d2e246234971b,0x17bc58b788808dab201a9a90817ff3c168bf3d61,6.09
0x658ef0d4ce3e5d0f0901974eabe8dabcc4d96f2abe838146cece49771dcda621,Apr-09-2018 11:02:00 AM,0x66a30a65076274e474cc64fb4bee4ad8b8549c8c,0x17bc58b788808dab201a9a90817ff3c168bf3d61,2.75
0xadabe9c21c93889a8b13a12d785707fbc831ad53e568e7d01362b63c7a54b947,Apr-09-2018 10:59:54 AM,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,51.224
0xee028a8554d27bb8697aaccc6ea0b5c9143e4cc325f4f44b2efcdd0c3f3ee9bd,Apr-09-2018 10:59:54 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x8c5853ff7f18bd457ef85769da0274b7ebfc3277,0.015
0x795c907c8dadd00823267e05f33efb45dae5e3e191398ca163c59ddc667359c6,Apr-09-2018 10:59:02 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xf83cfa8ebb0b8166773c2e202d053a6c2e55a857,9.963
0xd36da04b639325f3068e97ab6ed9889ebe1e3d59b771124f15ded2a81f082092,Apr-09-2018 10:58:01 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xedaf93eddba480eb56857722a262a2ee84d3ec58,2.015
0x809492da5e89d14ed1f1eb4346acfaa463d870c1505f2fd1f31263ec39c31705,Apr-09-2018 10:57:10 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xe525ea47f2a86229eb156bb980ec05e8dc631d91,3
0x8f716d7791fe5a13811d35fa5bc0df9bc0132807c49743cd63a3c691da89c4cd,Apr-09-2018 10:57:10 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xee006877d764347f3890071ffcb74564bf3dc132,13.629
0x71ea0d60cb6586130376c1560711a69df4ddfd35e8148707e562df17193fda9b,Apr-09-2018 10:55:57 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x9e3422c4a2fbbd563f665cb16f4d2e246234971b,6.09
0xf13f3d67a2d43a39003e81d78476f7830f2ec3eee7228abe6d698970c670f99b,Apr-09-2018 10:55:57 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x66a30a65076274e474cc64fb4bee4ad8b8549c8c,2.75
0x5e04539ebac03f1df62fe6b0f92965267c97a4ac1d36cc7ce4a723161281162a,Apr-09-2018 10:54:44 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x4d8278bbcdd5afbc652a4b1772d6ad324d3076b1,2.46
0x3a51960b78f5405fefc0555d87f1c38e2c93428a261b4f0a9f7d2c0f105377a6,Apr-09-2018 10:51:41 AM,0xa6e745c4f0ff84654f02ca38cd29a5079243e3e6,0x17bc58b788808dab201a9a90817ff3c168bf3d61,6.923
0xc3ca8c6f3b4b543e10f2326fe959470e0390d3c456ac4db58fb978e98c5f739f,Apr-09-2018 10:47:15 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x02f80257365592de26b112d621d4468390128cc2,1.275
0x0f6aa373570d63b3036c7d166a03f7436e7523852e1b8a8cc8c372f1c0072809,Apr-09-2018 10:46:55 AM,0xac5cc20fbf18aad84a655965de05a0e44da7b32a,0x17bc58b788808dab201a9a90817ff3c168bf3d61,3.685
0x7382075b7aa90f0df0a83456b5cf09f0c3bd82a9653624b6611ce6bf01aef7c0,Apr-09-2018 10:46:55 AM,0xcdcf22006ebd442d81e311cfdac59fd04773f439,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0.855
0xe0f5352bf6e211c2322dece1e67432e01ce246b3e44dffe392873ca32fb5dead,Apr-09-2018 10:45:45 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xa6e745c4f0ff84654f02ca38cd29a5079243e3e6,0.045
0xf534f6055f2927fd59ff53d96382879259677444cf995b766038bcf54c12f9ba,Apr-09-2018 10:45:06 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x796310a03f3ddc77dec5a66ffde99c38029ff3ce,4
0x0a909e5cbbb1f76a9057479b11c66e76779947a6ac794dd7c4cef6e64c947ea1,Apr-09-2018 10:42:37 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xac5cc20fbf18aad84a655965de05a0e44da7b32a,3.685
0x482221897842293ab252fdaefbca141591f803b97b8953fbd38ce91c1cc0a6bd,Apr-09-2018 10:41:43 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xcdcf22006ebd442d81e311cfdac59fd04773f439,0.855
0x69ce8ec5ac565b693b6c0c03c7cf57d4610177e578ef7193b3ad2391e95dc06f,Apr-09-2018 10:41:15 AM,0xa8eb13a9df3b137bb16560eca775c90d11279f6a,0x17bc58b788808dab201a9a90817ff3c168bf3d61,15
0xe88985eab9811278402986f651eaedd8750c2a49ef7d012d41f930e98a86be5b,Apr-09-2018 10:41:07 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xbeaab2aaf1e0e852f7d8f0630417d45551f0c6ed,6.18
0xef0202f9e04a73b146011171f2b6964e88e21831d2558c41a134e86a32ebd5f7,Apr-09-2018 10:37:57 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x998962ad1109312ae29fa65e2879ff06b00538b5,17.1
0x9bea2a5a417d0820a4f780f2fa815655b754918dd8aefff07b2e0858069a5e5b,Apr-09-2018 10:36:19 AM,0xe48d8a1889fc512fca418af6fb45b717507fd043,0x17bc58b788808dab201a9a90817ff3c168bf3d61,17.266
0xccb6a89674461d7c95de260997f7f6497d5a8edb592cf88840897b99cb5606dd,Apr-09-2018 10:36:19 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xa8eb13a9df3b137bb16560eca775c90d11279f6a,5
0x3b60ec957086d2c5f50af02ad2ae71ebe79fa9ad1e6689b4c6fe303481687c49,Apr-09-2018 10:36:03 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xb8fca13ad82c9951f8147704a8bfb5343de28706,1.635
0x253c50842b14abe955fd5105fb7168103e4fe9daf13647a2c6f6a2b627a0df0f,Apr-09-2018 10:32:13 AM,0x2ac317da7503efb03a886ee7bfd034c7275f6b00,0x17bc58b788808dab201a9a90817ff3c168bf3d61,7.495
0x1c4e7475d756488fb018cf8df1c0f9d90cb6ec3bd6572c290ea4d4d00de6f7f4,Apr-09-2018 10:30:26 AM,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,14.818
0xe191685d7f150255f53fde31ec5a3a02c7ed7ec82b3b0f5d7bc80a251daa813f,Apr-09-2018 10:30:06 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xe48d8a1889fc512fca418af6fb45b717507fd043,17.266
0x72b4e05e8eddce6011c853c94a45a3569f540f38f065f464a344261a4bfb3d50,Apr-09-2018 10:28:13 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x3d638f994687497fe6df03511bacaa0fcab964c4,0.21
0xa19e5d9922ba1e3a371d58dc473f1719bba1895833bad54d7409079011aa526b,Apr-09-2018 10:26:26 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x2ac317da7503efb03a886ee7bfd034c7275f6b00,7.495
0x2115beb4332db56b0658d40913f9f2033c1db9707ffcf3828e56bde9ec45607f,Apr-09-2018 10:22:13 AM,0x64cd5659801a86a37098376b8a311f3cf43a9074,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0.532
0x40ef6e9ef8e20ffcfdd706c1fb620981c97c8c70560776b7e3d0886fe66783f1,Apr-09-2018 10:21:44 AM,0x65a0c7f5b9ce552d947120d6ff88d2108c76c049,0x17bc58b788808dab201a9a90817ff3c168bf3d61,10.431
0x462e6c660b8c14cc6aa7b5c840f8636883952f0c2e737d6ce5247ef49812a392,Apr-09-2018 10:19:33 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xc524e151eb6b948b3df248dec58ad7ed14f10479,6.027
0x2c2d6bfa392f20fb7c1cd418287dc320f32a75e5bf65757c2528a3b4fa08d46f,Apr-09-2018 10:15:58 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x64cd5659801a86a37098376b8a311f3cf43a9074,0.532
0x0176400b2ffd5d2c70c22c99cbef9ea274ef94ed639c190a5190a9927c61aa01,Apr-09-2018 10:15:09 AM,0xae158f487ffecfcab5d33a1ccde86502c7b84a1f,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,3.345
0xc60f9d01a7daafc210e83a5b57811223e350391246196f11e60cbd5407529175,Apr-09-2018 10:14:32 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x65a0c7f5b9ce552d947120d6ff88d2108c76c049,4.069
0x20af7cf532ee13de923f28ae60239fccb265350eac6893117aef583f6a274547,Apr-09-2018 10:11:15 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x3382db73ce4620e73255ba5c01fea3f44fd66296,21.4
0x59a3ce80d55d695c50c8176dd350f55655530f38e38f3c45b5b57d275e8cf140,Apr-09-2018 10:10:12 AM,0xd47c05b96736f49542e25ddec6bd08a1fb2907a8,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,1.545
0x339b713e79af07caf28c6418c09b252ece30974facd557373cba3037e343bb01,Apr-09-2018 10:10:12 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xae158f487ffecfcab5d33a1ccde86502c7b84a1f,3.345
0xd41d512375f5090973198fa6d1cd1590b768a5aa9b75455f1104f74650bd2be1,Apr-09-2018 10:10:12 AM,0x5b2fa097e449b7782edc6c5564de4faae2785fcb,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,1.935
0x4d8e06cb2af564eaca038b6d68317fc50ed53a470490601b4069b93b272d4ea7,Apr-09-2018 10:09:28 AM,0xc55629eb539272cfc646a47853e1d333aa1168b3,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0.271
0x00650b652b7cadd3a5f6f1b73cdcfb9f6f087bcd4ae5188a8f1f866df30efaa5,Apr-09-2018 10:09:28 AM,0x0c1ccd8594a979000e0e9c4dcb8cac14af604864,0x17bc58b788808dab201a9a90817ff3c168bf3d61,3.125
0xc789b15a36888d00b8e1e2b480b9418cda4170bf0421f2f21ed75e47c6054404,Apr-09-2018 10:04:24 AM,0x3d638f994687497fe6df03511bacaa0fcab964c4,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0.459
0xdb5c4e76b2d0eb708197af581202b7eadc54c40e7b031f27d6068d401a0ef1e9,Apr-09-2018 10:04:24 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xc55629eb539272cfc646a47853e1d333aa1168b3,0.271
0x6d8e10c1b4946a4266af8961184418db200d867b6500044583777e06135aba77,Apr-09-2018 10:04:15 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x5b2fa097e449b7782edc6c5564de4faae2785fcb,1.935
0xed041d90891f119b186e840625d39ab78e09367d926254179c1711bc330c1042,Apr-09-2018 10:02:55 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xd47c05b96736f49542e25ddec6bd08a1fb2907a8,1.545
0x6fbdab3bad5b578b71909beba672c0738b53dfb6b377c82e135dc4d355cfa58c,Apr-09-2018 10:02:42 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x0c1ccd8594a979000e0e9c4dcb8cac14af604864,3.125
0xb31c5b88ca2085047b78fc7e21d05d6bfaea5e9b26cb48d26c9068f319010777,Apr-09-2018 10:01:32 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x6c06b40cdb1f2f06f9cb482f06d6b67069c1e1e9,1.942
0x9ec4b14716a847d2c7565cc002714011d725d1d16c8263437459c74b0bff37de,Apr-09-2018 10:00:32 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x3382db73ce4620e73255ba5c01fea3f44fd66296,1
0x1e3c10b66935cba073ad5250020c62fd2405ac17facd9268a97a7afe7a2b6388,Apr-09-2018 09:59:56 AM,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,56.869
0xd0eb0b06491d4dfd1bdf2b7a5dd083193dd54e973d792b6a6c35433b7606726c,Apr-09-2018 09:59:41 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x3d638f994687497fe6df03511bacaa0fcab964c4,0.459
0xfe30109298304cc66e9889bbeef83d4b39817e845904c7bbb44773a8e2d951d3,Apr-09-2018 09:55:46 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xe1a73e362728d8de8f7e7961a7a92486d9897c1c,8
0x815ae74ff289835bb933c1eefe4d4e1506a53bc07cfa642d01764081f33bf79b,Apr-09-2018 09:53:23 AM,0xbaa3ab424ed23945184af729aad5a694e25e2dc0,0x17bc58b788808dab201a9a90817ff3c168bf3d61,4.422
0xf38ba5050c271bcdcc7e21685074d9ef3180cf8d256303b22072cff0c6130dda,Apr-09-2018 09:53:23 AM,0x8e4eb4f9dd6123f27cfd2ed73e8b8629ae4cd3e2,0x17bc58b788808dab201a9a90817ff3c168bf3d61,20.015
0x69dc30e6615837c4bc320ad68932a72c4750fc287013286d616c4d467b8edfa8,Apr-09-2018 09:53:23 AM,0x02e933bdf0907cae3446f26a8d9c646207401348,0x17bc58b788808dab201a9a90817ff3c168bf3d61,30
0xbdc055924d8a0347631a030b155e71a33758e16ceae16c446dc7d8c32ef06d7c,Apr-09-2018 09:44:12 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xbaa3ab424ed23945184af729aad5a694e25e2dc0,4.422
0x5d4042dfca2000d4a82c655494db9c07f18d8dc1f8c0a79d75a8556b6e8b1b15,Apr-09-2018 09:44:05 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x8e4eb4f9dd6123f27cfd2ed73e8b8629ae4cd3e2,20.015
0x593ab663fd96cdece70e1afb9ab4dff38228db8fcfc00e24fefcbfbed7a601ec,Apr-09-2018 09:42:08 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xc524e151eb6b948b3df248dec58ad7ed14f10479,4.595
0x8313ae6fcbac9967100f9fedae3ba7c0a6ed04d76a6e9f97902e715d950d5967,Apr-09-2018 09:42:03 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x02e933bdf0907cae3446f26a8d9c646207401348,30
0x175963fc5e950243f1c99fa46347a23b65588240dab20fa96d98c350eecee1ca,Apr-09-2018 09:40:10 AM,0xce8e9f05d1e11a016b0c43e8d99be425589d047f,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0.432
0x4eae0f098c29dba76bc1d74e41d8110362ca6a826daaa0fe4fb49ac9a3492e5e,Apr-09-2018 09:38:05 AM,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,0x1c4f6425518a6efa1d662fa69623374ac0744f1e,95.7383282
0x52408518adc88c54e912607798d2ed5728d6a5c33fae367931bbb9a29c3e6603,Apr-09-2018 09:34:01 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xce8e9f05d1e11a016b0c43e8d99be425589d047f,0.432
0x07792cce678a0714ac53495cfa3a0d148dc7eb83bf90addb915aa0de660c8414,Apr-09-2018 09:30:38 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x66d6c8cf681b997a7f2d3be795963263299eb795,5.1
0x5b7018b59d562c739cd4ff5a8da0c7ea82f1f26a431cf88bb79cfed5d2d2791d,Apr-09-2018 09:30:23 AM,0x33626bf3feae1d1d4138de390bd32b87763797d0,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,1.995
0xc3ba73647fde8dfb9bec80c0a54d498b46b5e80758c3fa9303e70be009349302,Apr-09-2018 09:30:08 AM,0xacc0ee5e560f9448dd6253d6fbd8885a7ff2bde0,0x17bc58b788808dab201a9a90817ff3c168bf3d61,2
0x84db7183cf720a04701b276d689956d5c80ba85edabaff4ebdc19695fa9d1d1b,Apr-09-2018 09:29:55 AM,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,70.285
0xc080a6550c9459895bf36bde9fb967431eed8ae16604388c22b75b8216258570,Apr-09-2018 09:26:38 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xacc0ee5e560f9448dd6253d6fbd8885a7ff2bde0,2
0x4755b618e8b60b7e79062330d05837fff974ace7086f60ab0974858e7c2e4d50,Apr-09-2018 09:21:36 AM,0x0cb3da5c31b2e64950dbcdba269d1264422d5ec0,0x17bc58b788808dab201a9a90817ff3c168bf3d61,30.621
0xc665dac1ade11a4cac6e51989f5a0fd0c726cdb7aafb18660e2ba54eaf4ed35c,Apr-09-2018 09:20:53 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x33626bf3feae1d1d4138de390bd32b87763797d0,1.995
0x523ca7a4ffcd5f97852d29fa09f45f4dc09d7cca6b693b24bd09572c39a6d709,Apr-09-2018 09:18:22 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x796310a03f3ddc77dec5a66ffde99c38029ff3ce,4.5
0x810e8a615fa2cfb156e33b37d00ea57b5452e676366d3a97df3c5783f7815926,Apr-09-2018 09:15:03 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x0cb3da5c31b2e64950dbcdba269d1264422d5ec0,30.621
0xdadba8f273d5d640e7b98efce5969eeb04ad8fba662315297ddd419f8e7c0259,Apr-09-2018 09:10:36 AM,0x0592a0522f816d2eb22db453fed6a70e5f84b1c8,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,3.18
0x685090136e29de86fc388f44263593fd8e436b82d09a91bf004abf077e2dc631,Apr-09-2018 09:09:18 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x05da1e517c481bc1d88eb340142605e5d425b5c1,12.107
0xa95386737b355764b7a6d9d8c5fb0b50bf55c8965af7d0583f93796c6855cc8f,Apr-09-2018 09:05:18 AM,0x75f7f803729e55b63356b9ca27927f129f3a7a07,0x17bc58b788808dab201a9a90817ff3c168bf3d61,9.649
0x3c4a90234cc84cc705a31148e0ea31fb7b79a85f7d507b3e881a40024e3d15e7,Apr-09-2018 09:04:21 AM,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,28.015
0x731900347dd29e8758c587c76a7d2afb927f12c8825500fe1115da677f22cedf,Apr-09-2018 09:04:21 AM,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,0xf30b335b3fdc5dfc984faba69fd4033d52d988bc,10
0x9e342d4bfc325bab1569a0fbc730115f118cbb2e55ca75e8a0ad60e41d82bdac,Apr-09-2018 09:02:37 AM,0xa17ed784728f29541d45ecb45f503eab0bb74a77,0x17bc58b788808dab201a9a90817ff3c168bf3d61,30.015
0x062a94385f3ed317eaa731c5039f2db67de830a3cbdbed31f5fa8b2417fb5f80,Apr-09-2018 09:00:37 AM,0x5b2fa097e449b7782edc6c5564de4faae2785fcb,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,2.34
0xb1b4d7034d1492d14f096c3c099e5db3fb12631395e7f0a9af19332c24a1963b,Apr-09-2018 09:00:37 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x75f7f803729e55b63356b9ca27927f129f3a7a07,9.649
0x4e1af44f676a0ba170c04f6e3ca340954c719da5f8fe5c29fcccd2621eece479,Apr-09-2018 09:00:37 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x0592a0522f816d2eb22db453fed6a70e5f84b1c8,3.18
0xcd6ca35b49b1fa5cade97065a476deffbc1fce76bd1c1397b2562630586008ce,Apr-09-2018 08:54:46 AM,0x23948f6d91ee415f4fbf2f7d77d8b7c445b6fe68,0x17bc58b788808dab201a9a90817ff3c168bf3d61,8.015
0xabc1484287d474b7e3815a8e13511913a8d8376551de743e3b598626d86315f0,Apr-09-2018 08:54:46 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xa17ed784728f29541d45ecb45f503eab0bb74a77,30.015
0x3bd6563061ec63170559604b2c9a180af71c68f69d773e8c4e7c8802467d5820,Apr-09-2018 08:54:30 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x5b2fa097e449b7782edc6c5564de4faae2785fcb,2.34
0x0ffb7dade322fe2b0faacc67841290e64fac2f4f9534664f665bad61558aa8be,Apr-09-2018 08:53:13 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xc5378c9cc7cfafdaddef5e1e027e541d09ffc2ca,0.12
0xc9c74b6621172bbd26e8f78e6e5a9610fb885f45117fd552f50e545aed054580,Apr-09-2018 08:51:10 AM,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,0xf30b335b3fdc5dfc984faba69fd4033d52d988bc,0.2
0x40c238bc555773f0b263a293c22a6b76e2bd8c64cce07d314b497b8215c42667,Apr-09-2018 08:50:17 AM,0x5006a6d101b8396a759d475facf191cc8b68a878,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,5.227
0x685836fbeacde9960f5cda5a65fdf8ffc0245641bed53b7a315aff4f70b72937,Apr-09-2018 08:50:12 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x23948f6d91ee415f4fbf2f7d77d8b7c445b6fe68,8.015
0x7717e8525899ee4406fd30e24ff3716bbbe3cff7620a0d73f9dc9956b48e7ab6,Apr-09-2018 08:47:40 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x622f29c78f8f26bb36aaf3001ca963ac32f6aae7,1.862
0x201aea0438be20b3719e6133891c591a4d5ecfb1398edfbca654e8e88c4fcf78,Apr-09-2018 08:43:47 AM,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,0x8894ec3057725f3186263896c57c57a9fdf92923,1.35
0xe2bc5b62652fcbc8cfe9f225c6a4baf8edc663495721bdd283c725d62dd611ab,Apr-09-2018 08:42:33 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xe1a73e362728d8de8f7e7961a7a92486d9897c1c,13
0x7365c7e8c183036158e96755660f6dc34b23b11ad16890da30093e31f2b329c8,Apr-09-2018 08:41:31 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x5006a6d101b8396a759d475facf191cc8b68a878,5.227
0x9631673b1235c5fda6963f394925e0adf9cd7a699ba91b83b8295c88edad41d8,Apr-09-2018 08:40:01 AM,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,0xa15cb3138d71a57da24dbf2e2eff40332ad1f9ac,22.785
0x7643cb7477ee6ae4990d19f10ed803ac034eabe309f32e94fbe45a44f150cc17,Apr-09-2018 08:39:01 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x4d8278bbcdd5afbc652a4b1772d6ad324d3076b1,5.005
0xd2fb389b93dff4f0df6be687d9faf2ad1b48d0730a34697a9aa6b7f7e5a1ac0a,Apr-09-2018 08:35:58 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x5f13cd4ea472bfc31b063d86f41189e368b364f3,2.16
0xd188b6eee5301718d825db05348282d3860dc7fb4e2ddb030f9b50134705b244,Apr-09-2018 08:34:23 AM,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,0x825d53ed36f5f2f683376f12cd592dc56508bff3,1
0x1d57fbafbf455ff8d67e90dc1e404c456b2bc72ef7a7471c8df49a13f034d6b5,Apr-09-2018 08:32:31 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x8af9333d112d614b9aa672ca13df583d9af42e34,6.061
0xa45553702c82f01475b2725db2a3321a09cec0ba35f3686ac3aa2b0898bfae26,Apr-09-2018 08:29:34 AM,0xde6c16afb8dc3371b07049a1d259b1b29ab1f695,0x17bc58b788808dab201a9a90817ff3c168bf3d61,20
0x1ffb836808fd2d2a7acecfb70225f2775d1809f0b24bdb6ab91426154c68ff1c,Apr-09-2018 08:20:46 AM,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,0x8894ec3057725f3186263896c57c57a9fdf92923,3.95
0x02a7ba38c92be1ed3a22b1fda5a5530a69af10d6f2e067ce16755f67f4fe41db,Apr-09-2018 08:20:19 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0xde6c16afb8dc3371b07049a1d259b1b29ab1f695,20
0x8dcb7ae6746c77f6acc1465b80154c51b85db4f3999e6edb29506ec051025b8f,Apr-09-2018 08:12:48 AM,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,0x464fc4a06af689186154a4c0d4b062474f040a8a,"15,000"
0xa2f9ed319df9052e30657e1c3081b2d7c9ac89409b7e5035b70ca11c2b0f3579,Apr-09-2018 08:10:28 AM,0x91bd483b5a1649070d2ff30a16c401d5bd7378a0,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,1.36
0x8ae18978c49619b85a277142cd523394abd89913e17a26a6e0fece43a0282052,Apr-09-2018 08:07:29 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x622f29c78f8f26bb36aaf3001ca963ac32f6aae7,4.68
0xd754e5ad6449223072562cffb47556a97ca2b0526ae3d73ef9860cc353690c35,Apr-09-2018 08:04:59 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x91bd483b5a1649070d2ff30a16c401d5bd7378a0,1.36
0x33f18d36b70b34a4c33f7c1cdd86c7eb2989b443f53a2273d44108df3ddcd037,Apr-09-2018 08:00:40 AM,0x17bc58b788808dab201a9a90817ff3c168bf3d61,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,44.755
0x6129f05d61800da755eab1d985d77d5c1b7313e449538004145cd94434d268fe,Apr-09-2018 07:48:00 AM,0x8894ec3057725f3186263896c57c57a9fdf92923,0x17bc58b788808dab201a9a90817ff3c168bf3d61,14.74
0xd5884cbf2f754ebc158e4c5e8d7bddfc70e921620afdca422bdda6e6569ddb6d,Apr-09-2018 07:47:11 AM,0x6ed2729c657ca290306e4a8eb232eb20283bb2aa,0x17bc58b788808dab201a9a90817ff3c168bf3d61,30.015
0x8aeb9613a49e7dd18189c7ebb081cbc6c78d88f138d27fb209706028be59bccd,Apr-09-2018 07:45:03 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x622f29c78f8f26bb36aaf3001ca963ac32f6aae7,2.494
0x43e292f44de46248886166252436270cdfb4e7fc55ea0ff8b730fa0cdc20f3ad,Apr-09-2018 07:43:32 AM,0xf6bbc05580b5348ef5ac601c6aa051d60659d9a6,0x8894ec3057725f3186263896c57c57a9fdf92923,14.74
0x8939f74cdc78ca1a01d90c61625133675b915cf3a653fe1a742ffd8fe74fa81a,Apr-09-2018 07:43:32 AM,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,0x6ed2729c657ca290306e4a8eb232eb20283bb2aa,30.015
